order_id,user_id,restaurant_id,post_id,delivery_person_id,order_timestamp,pickup_time,delivery_latitude,delivery_longitude,status,total_price,time_taken_minutes,city_id
8812,2632,48,,28,2025-03-16 08:34:20,2025-03-16 08:48:20,36.81928240136925,10.168596404181173,Completed,31.83,40,23
8813,24,39,,85,2025-02-21 13:42:18,2025-02-21 14:01:18,35.80531369619934,10.60322345569422,Completed,43.63,21,20
8814,2553,182,,19,2025-03-18 12:55:16,2025-03-18 13:11:16,32.92673634506918,10.44201184686125,Completed,27.27,28,21
8815,3872,48,,88,2025-01-21 16:29:05,2025-01-21 16:47:05,36.815828198840244,10.16184219937027,Completed,33.54,24,23
8816,281,121,1874,33,2025-03-04 17:05:54,2025-03-04 17:17:54,36.84386518517883,10.138599121118364,Completed,11.01,34,23
8817,2595,85,,79,2025-03-09 19:33:32,2025-03-09 19:45:32,36.47840011462066,10.773726019644196,Completed,17.0,21,16
8818,1566,149,,39,2025-01-19 12:23:52,2025-01-19 12:36:52,36.38284280246819,10.140413932904163,Completed,20.32,30,24
8819,1614,35,,82,2025-03-01 15:09:00,2025-03-01 15:28:00,36.49172946129867,10.716567007257524,Completed,36.0,32,16
8820,2372,82,,82,2025-02-18 19:35:08,2025-02-18 19:47:08,36.51370725538153,10.701296170560516,Completed,25.08,35,16
8821,1163,195,,73,2025-02-23 13:00:30,2025-02-23 13:12:30,36.71987567397337,9.19112148430263,Completed,39.33,26,2
8822,4981,89,374,11,2025-02-06 18:47:10,2025-02-06 19:04:10,36.770172548960005,10.218060800284334,Cancelled,31.71,26,23
8823,710,53,3426,7,2025-03-06 13:30:07,2025-03-06 13:47:07,36.82349695968158,10.181310360017296,Completed,48.03,29,23
8824,775,137,,40,2025-01-08 21:00:04,2025-01-08 21:13:04,36.76177050946811,10.167534782115492,Completed,16.45,20,3
8825,3214,124,,78,2025-01-20 13:17:38,2025-01-20 13:28:38,36.830397585726445,10.161727124976657,Completed,25.87,34,23
8826,4313,193,4113,12,2025-03-11 15:12:22,2025-03-11 15:22:22,37.2895301573983,9.853813812868628,Completed,12.27,22,4
8827,2371,61,,8,2025-03-04 19:09:03,2025-03-04 19:23:03,33.8425264125958,10.089563122344007,Completed,10.31,40,5
8828,1505,159,,39,2025-01-23 12:59:47,2025-01-23 13:10:47,36.40674288094506,10.10676494546437,Completed,22.89,22,24
8829,4659,36,2997,81,2025-02-24 18:45:10,2025-02-24 19:03:10,36.4655743920857,10.736405645212715,Completed,45.06,17,16
8830,675,81,2623,97,2025-01-27 09:20:36,2025-01-27 09:36:36,35.7707590106249,10.819926068353334,Completed,33.77,31,15
8831,4355,69,4196,63,2025-01-02 19:17:19,2025-01-02 19:28:19,35.8444992815542,10.572314892783618,Completed,46.58,36,20
8832,2308,96,,62,2025-03-18 19:49:32,2025-03-18 20:02:32,34.710871245499554,10.767854636253318,Completed,45.28,33,17
8833,1419,150,,92,2025-01-02 08:34:17,2025-01-02 08:54:17,36.87586189334817,10.161878795723167,Completed,10.79,25,1
8834,880,34,,56,2025-01-22 19:34:31,2025-01-22 19:47:31,35.801925366975226,10.632826082278736,Cancelled,25.36,27,20
8835,605,24,220,75,2025-03-26 18:24:37,2025-03-26 18:35:37,36.822778217062805,10.202737787674401,Completed,37.65,20,1
8836,3964,84,,92,2025-01-18 14:58:20,2025-01-18 15:16:20,36.813388447779985,10.172101527557995,Completed,25.17,29,1
8837,804,187,4725,46,2025-01-30 12:12:34,2025-01-30 12:22:34,35.81701994431763,10.58639562716532,Completed,35.04,25,20
8838,174,184,,33,2025-01-24 13:12:58,2025-01-24 13:24:58,36.77474743737333,10.134873538011291,Completed,29.31,32,23
8839,3160,85,,16,2025-01-02 13:45:00,2025-01-02 13:56:00,36.4881206998411,10.778358997973234,Completed,45.91,29,16
8840,477,64,,40,2025-02-24 19:40:49,2025-02-24 19:56:49,36.748986735374025,10.16657963573944,Completed,15.18,25,3
8841,2677,140,,52,2025-03-09 15:47:20,2025-03-09 15:59:20,34.438597019864794,8.774907896646454,Completed,23.64,33,6
8842,1827,88,,56,2025-01-29 16:06:27,2025-01-29 16:22:27,35.77400582924776,10.618435825962614,Completed,27.8,31,20
8843,2509,183,3218,68,2025-01-13 12:32:35,2025-01-13 12:45:35,35.17762069763251,8.800409480886836,Completed,40.76,31,9
8844,2307,20,,98,2025-01-26 08:18:54,2025-01-26 08:29:54,35.218127584856475,8.789987206672432,Completed,37.22,35,9
8845,1076,87,,39,2025-01-05 13:54:03,2025-01-05 14:11:03,36.44581552338639,10.121930203461295,Completed,46.53,28,24
8846,2800,12,,76,2025-03-09 12:20:16,2025-03-09 12:34:16,36.198287682496996,8.66358939928333,Completed,21.41,37,11
8847,97,95,,79,2025-03-03 20:42:06,2025-03-03 20:58:06,36.44330719859765,10.71865315030569,Completed,23.21,23,16
8848,5000,60,,76,2025-03-11 13:31:31,2025-03-11 13:51:31,36.20155563509295,8.712256416719988,Completed,28.61,27,11
8849,1525,64,4268,48,2025-02-04 13:04:19,2025-02-04 13:24:19,36.74247615392275,10.176485452706812,Completed,48.99,25,3
8850,3191,114,,50,2025-03-02 16:02:02,2025-03-02 16:17:02,34.78169232767008,10.750175716420184,Completed,30.22,26,17
8851,1381,22,,99,2025-02-19 08:33:45,2025-02-19 08:53:45,36.46559798976721,10.718431516085072,Completed,38.15,28,16
8852,765,191,2942,50,2025-03-03 18:01:39,2025-03-03 18:14:39,34.74881736196344,10.765463575567814,Completed,11.11,34,17
8853,462,146,3797,86,2025-03-12 19:13:36,2025-03-12 19:30:36,32.94119931017576,10.49033017658968,Completed,49.26,36,21
8854,4113,45,4396,15,2025-03-27 18:30:59,2025-03-27 18:44:59,33.39655614496585,10.554106181200188,Completed,48.82,16,14
8855,3242,20,529,96,2025-03-06 17:16:15,2025-03-06 17:31:15,35.211717188951226,8.792743865276996,Completed,41.46,21,9
8856,2483,63,,48,2025-02-27 16:01:52,2025-02-27 16:16:52,33.97013223193019,8.126048266940368,Completed,34.86,19,22
8857,2797,21,,37,2025-03-26 18:14:23,2025-03-26 18:28:23,36.86094458139234,10.137784178228033,Completed,14.76,18,23
8858,587,51,,38,2025-01-26 19:26:01,2025-01-26 19:43:01,36.803387387970545,10.202795705074692,Completed,25.25,31,23
8859,2289,108,,56,2025-01-01 16:24:13,2025-01-01 16:39:13,35.79362005093989,10.605204076140742,Completed,26.32,32,20
8860,3525,80,3216,91,2025-01-23 13:12:08,2025-01-23 13:26:08,36.84528854947158,10.145106796067926,Completed,22.72,21,23
8861,1709,95,,82,2025-03-02 15:56:28,2025-03-02 16:13:28,36.445348482146805,10.713733465481793,Completed,46.52,43,16
8862,1276,99,4294,67,2025-03-25 21:33:05,2025-03-25 21:47:05,36.78331904080745,10.222990012508353,Completed,44.74,20,23
8863,4460,48,,96,2025-03-01 10:51:53,2025-03-01 11:09:53,36.82227249790338,10.164826303975262,Completed,28.24,18,23
8864,4036,137,1080,31,2025-01-06 21:17:21,2025-01-06 21:32:21,36.77567941232533,10.178845949544135,Completed,12.71,23,3
8865,216,159,,55,2025-01-01 16:04:47,2025-01-01 16:17:47,36.416408953896386,10.10825649353313,Cancelled,40.32,20,24
8866,3556,131,,32,2025-01-29 14:56:41,2025-01-29 15:07:41,36.48319553875535,8.768258251473469,Completed,23.54,41,7
8867,1509,121,,67,2025-03-16 21:52:55,2025-03-16 22:10:55,36.853042213049456,10.15087897622517,Completed,12.62,27,23
8868,2362,63,,28,2025-01-23 15:43:28,2025-01-23 16:02:28,33.950510467255704,8.128415997181216,Completed,27.63,49,22
8869,393,53,,19,2025-01-10 10:58:02,2025-01-10 11:18:02,36.82546165706258,10.178478490905093,Completed,47.17,15,23
8870,294,178,,14,2025-01-20 20:44:32,2025-01-20 20:59:32,36.859115548699705,10.22060496914063,Completed,43.27,38,23
8871,343,31,,88,2025-02-04 10:03:17,2025-02-04 10:21:17,36.77784935552525,10.13405912352396,Completed,28.18,44,23
8872,607,80,,23,2025-03-14 18:03:25,2025-03-14 18:13:25,36.85548714672488,10.149522634939682,Completed,36.05,24,23
8873,1088,64,,45,2025-02-08 15:14:02,2025-02-08 15:32:02,36.7575312953138,10.173081925827315,Completed,12.6,28,3
8874,139,71,4274,30,2025-03-21 09:06:43,2025-03-21 09:17:43,35.85974845313502,10.59370933471743,Completed,179.14,23,20
8875,659,56,,11,2025-02-17 13:16:58,2025-02-17 13:27:58,36.822115013864654,10.14920416686029,Completed,17.4,28,23
8876,2151,8,1501,11,2025-01-18 13:49:52,2025-01-18 14:06:52,36.81527730771811,10.220361168703658,Completed,12.8,15,23
8877,2020,120,,19,2025-01-07 13:56:49,2025-01-07 14:07:49,36.79083827566513,10.203876037380844,Completed,21.24,26,23
8878,4657,145,,11,2025-02-03 12:57:56,2025-02-03 13:11:56,36.82865537693874,10.226531308772058,Completed,14.86,29,23
8879,1727,111,,50,2025-03-23 12:52:52,2025-03-23 13:07:52,34.74286599446474,10.749829160532299,Completed,36.99,26,17
8880,4173,38,,76,2025-02-27 12:47:50,2025-02-27 12:57:50,36.15011817358657,8.756203601106472,Completed,10.4,32,11
8881,4220,14,,76,2025-03-11 14:17:52,2025-03-11 14:37:52,36.13697863385915,8.759010136287026,Completed,22.93,40,11
8882,4230,40,,8,2025-01-28 14:56:23,2025-01-28 15:14:23,33.87801192561799,10.055266321137815,Completed,12.02,44,5
8883,2640,141,,87,2025-02-16 12:36:09,2025-02-16 12:46:09,36.746892187649046,10.225123783072034,Completed,29.35,33,3
8884,2487,148,,8,2025-01-13 19:45:03,2025-01-13 19:56:03,33.84543460177432,10.124091844587475,Completed,15.5,25,5
8885,2237,187,,89,2025-01-29 19:26:23,2025-01-29 19:36:23,35.81090945032015,10.591915663824588,Completed,11.14,28,20
8886,2288,38,,76,2025-03-13 18:43:40,2025-03-13 19:00:40,36.142808739062986,8.759235123305938,Completed,411.38,26,11
8887,3344,183,,71,2025-02-21 21:15:00,2025-02-21 21:26:00,35.18593494577857,8.789882603732975,Cancelled,12.63,23,9
8888,3569,85,,99,2025-03-06 12:21:16,2025-03-06 12:37:16,36.48016010020891,10.776106814533845,Completed,10.24,20,16
8889,1139,34,,56,2025-02-26 16:57:52,2025-02-26 17:08:52,35.80935499393973,10.618540059888637,Completed,35.97,26,20
8890,1118,11,,75,2025-01-18 08:38:06,2025-01-18 08:58:06,36.842133823078925,10.175092266954431,Completed,46.24,33,1
8891,3363,125,,77,2025-02-17 11:53:57,2025-02-17 12:06:57,35.48353109580618,10.132029361900916,Completed,42.3,29,12
8892,3869,132,,42,2025-02-03 16:25:33,2025-02-03 16:38:33,36.80674605826947,10.162033550778476,Cancelled,42.16,40,23
8893,1347,72,3376,75,2025-02-21 18:53:45,2025-02-21 19:04:45,36.91220881553728,10.122439021216985,Completed,33.76,37,1
8894,1646,110,,28,2025-03-19 17:35:02,2025-03-19 17:52:02,36.84464724442865,10.216522123115984,Completed,35.97,33,23
8895,4552,149,2655,39,2025-01-24 15:19:38,2025-01-24 15:37:38,36.38414439477731,10.140261073391176,Completed,22.52,15,24
8896,2567,72,488,53,2025-02-19 13:19:57,2025-02-19 13:29:57,36.90236022990369,10.111680963655763,Completed,16.19,22,1
8897,4438,113,,52,2025-03-12 12:14:32,2025-03-12 12:30:32,34.45901577465551,8.753979032876934,Completed,34.08,31,6
8898,2397,44,,53,2025-03-08 18:01:34,2025-03-08 18:20:34,36.91526213213182,10.177042432581908,Completed,26.38,15,1
8899,743,157,,35,2025-01-22 13:56:53,2025-01-22 14:11:53,33.93538124911846,8.144802387664397,Completed,21.29,26,22
8900,1628,150,,49,2025-01-28 12:10:21,2025-01-28 12:30:21,36.881760430006835,10.152190848411841,Completed,33.19,24,1
8901,4238,86,,31,2025-02-04 13:28:42,2025-02-04 13:38:42,36.79386202003089,10.265272820974236,Completed,30.6,29,3
8902,4631,197,1959,76,2025-02-08 19:13:16,2025-02-08 19:24:16,36.22956776217253,8.673617636342899,Completed,19.11,30,11
8903,3037,45,,15,2025-03-14 13:23:19,2025-03-14 13:34:19,33.38982409762221,10.560441445505521,Completed,22.94,30,14
8904,1103,13,,72,2025-03-07 12:00:51,2025-03-07 12:14:51,36.794277078206406,10.190418417621961,Completed,23.38,47,23
8905,1339,105,774,96,2025-01-22 14:16:51,2025-01-22 14:28:51,36.813775785302425,10.17405869916098,Completed,39.99,26,23
8906,2069,62,,62,2025-01-20 17:21:20,2025-01-20 17:33:20,34.722111021194884,10.797555872321334,Completed,42.43,26,17
8907,4145,184,,25,2025-01-05 13:31:09,2025-01-05 13:51:09,36.76828834542737,10.149598574199137,Completed,32.89,27,23
8908,4192,57,,31,2025-02-15 20:03:36,2025-02-15 20:20:36,36.70281277895108,10.17919048007536,Completed,32.3,25,3
8909,15,22,,1,2025-01-23 11:37:51,2025-01-23 11:55:51,36.47789591672664,10.715557469566017,Completed,218.54,21,16
8910,647,143,,89,2025-02-03 12:25:53,2025-02-03 12:40:53,35.83626641054156,10.644680194093006,Completed,46.13,30,20
8911,467,186,,94,2025-03-17 18:03:38,2025-03-17 18:23:38,36.06116866784042,9.330565196318098,Completed,27.85,28,19
8912,3355,103,,24,2025-03-24 12:45:48,2025-03-24 13:00:48,36.46454424768677,10.77596129615425,Completed,16.46,18,16
8913,55,57,2067,87,2025-01-11 09:16:05,2025-01-11 09:27:05,36.71105850776121,10.191654713673895,Completed,42.85,22,3
8914,290,11,,49,2025-02-07 19:47:42,2025-02-07 19:58:42,36.85964115014851,10.170471552772902,Completed,24.37,25,1
8915,2905,178,,28,2025-01-06 16:25:34,2025-01-06 16:36:34,36.850771508913695,10.227608514122739,Completed,21.72,34,23
8916,4246,151,,20,2025-03-16 08:00:10,2025-03-16 08:14:10,35.658246210558715,10.114662193402667,Completed,23.14,28,8
8917,1763,197,,76,2025-01-18 13:19:17,2025-01-18 13:32:17,36.21819080265421,8.667713259571697,Completed,46.76,35,11
8918,2481,101,,35,2025-02-21 18:33:53,2025-02-21 18:47:53,36.78881034388353,10.151016939039705,Completed,34.01,34,13
8919,4209,40,,93,2025-03-15 11:18:44,2025-03-15 11:30:44,33.87318659071331,10.04451581451828,Completed,46.86,27,5
8920,1334,116,2686,64,2025-02-06 19:05:33,2025-02-06 19:19:33,36.487339004865454,10.74943603700811,Completed,38.36,23,16
8921,2486,94,904,26,2025-03-08 19:24:32,2025-03-08 19:41:32,35.67957094977965,10.122806328679633,Completed,47.09,35,8
8922,4421,176,,80,2025-03-19 18:59:24,2025-03-19 19:13:24,36.84231584059219,10.177423355807406,Completed,48.31,21,23
8923,2373,98,,94,2025-03-17 12:29:25,2025-03-17 12:45:25,36.11354949118426,9.378804308804693,Completed,46.9,24,19
8924,3310,61,2685,8,2025-03-22 17:49:19,2025-03-22 18:08:19,33.82390509781088,10.076668756698194,Completed,22.82,24,5
8925,1834,77,,21,2025-03-01 18:09:28,2025-03-01 18:22:28,36.786118254019385,10.154531846303017,Completed,11.34,36,23
8926,807,157,,63,2025-01-26 21:57:18,2025-01-26 22:09:18,33.93494324465125,8.141729243184843,Completed,46.05,32,22
8927,2896,137,,31,2025-02-08 15:01:02,2025-02-08 15:11:02,36.77963049737496,10.177318290424127,Completed,15.58,34,3
8928,162,113,,52,2025-03-09 11:43:06,2025-03-09 12:00:06,34.451244498546245,8.757509353476623,Completed,28.53,27,6
8929,822,17,3269,79,2025-03-22 13:41:16,2025-03-22 14:00:16,36.500720004907606,10.72871863152502,Completed,29.25,25,16
8930,4263,156,2309,60,2025-02-15 14:17:02,2025-02-15 14:37:02,36.84135525514763,10.195463644071003,Completed,43.53,39,23
8931,947,36,,66,2025-03-01 18:17:22,2025-03-01 18:28:22,36.47460277310441,10.752862603631584,Completed,10.3,29,16
8932,4889,63,,18,2025-01-05 12:17:37,2025-01-05 12:36:37,33.96646711900462,8.129137154268754,Completed,19.53,33,22
8933,2335,131,,32,2025-01-10 12:41:53,2025-01-10 12:55:53,36.48043650148678,8.760182186690688,Cancelled,422.79,26,7
8934,2832,123,1490,55,2025-02-15 21:43:19,2025-02-15 21:54:19,36.39890849250134,10.119965282745426,Cancelled,22.1,26,24
8935,4113,164,,31,2025-02-25 12:15:10,2025-02-25 12:27:10,36.79811519299986,10.249740678109603,Completed,42.09,28,3
8936,1895,43,,43,2025-03-16 19:38:57,2025-03-16 19:50:57,34.73210577350064,10.782237443475571,Completed,24.6,37,17
8937,187,72,2999,10,2025-02-18 19:44:03,2025-02-18 19:55:03,36.90312606622037,10.129923233808118,Completed,42.94,27,1
8938,2621,7,,62,2025-02-09 19:41:02,2025-02-09 19:54:02,34.738314854731996,10.722890271872291,Cancelled,22.93,27,17
8939,2079,196,,81,2025-03-27 19:12:29,2025-03-27 19:25:29,36.49666605299264,10.753369228104217,Completed,42.3,35,16
8940,3617,200,1844,76,2025-03-02 15:44:01,2025-03-02 15:59:01,36.18803734860662,8.718013815298598,Completed,13.42,24,11
8941,385,189,3286,52,2025-01-31 11:25:11,2025-01-31 11:39:11,34.46752851476206,8.799322414135794,Completed,11.15,26,6
8942,2983,64,,48,2025-02-18 10:03:53,2025-02-18 10:22:53,36.75159238446822,10.180348894454168,Completed,45.74,33,3
8943,673,114,,43,2025-02-10 19:31:54,2025-02-10 19:45:54,34.791927204112234,10.75440090771461,Completed,36.15,24,17
8944,4299,193,,70,2025-02-19 14:13:50,2025-02-19 14:24:50,37.28338890703893,9.850563412930619,Completed,44.93,27,4
8945,828,94,,26,2025-03-15 12:34:37,2025-03-15 12:50:37,35.68828389571913,10.107659945093424,Completed,23.15,28,8
8946,694,89,,38,2025-03-15 15:40:00,2025-03-15 15:56:00,36.76619647112193,10.229127624441189,Cancelled,22.39,34,23
8947,3538,141,,31,2025-03-15 19:16:05,2025-03-15 19:33:05,36.74945425033637,10.211176209386734,Cancelled,15.1,19,3
8948,550,18,,38,2025-01-14 19:41:10,2025-01-14 20:01:10,36.7976986702015,10.135759035857935,Completed,12.93,28,23
8949,1366,95,,74,2025-01-14 11:16:32,2025-01-14 11:30:32,36.437720592744064,10.730520545629657,Completed,33.51,22,16
8950,3977,6,1687,50,2025-03-04 12:37:37,2025-03-04 12:47:37,34.784605249776824,10.79761234232979,Completed,23.33,30,17
8951,2371,27,2580,96,2025-02-05 10:10:43,2025-02-05 10:26:43,36.76001028032933,10.210386021477717,Completed,48.66,20,23
8952,2671,32,2990,61,2025-01-23 14:00:11,2025-01-23 14:13:11,35.83019086642832,10.578020647665685,Completed,48.61,24,20
8953,3343,17,,44,2025-02-16 20:07:41,2025-02-16 20:20:41,36.509514098487436,10.735939830206068,Completed,31.59,26,16
8954,1365,197,,76,2025-01-26 19:11:26,2025-01-26 19:31:26,36.231299819216254,8.682522134137734,Completed,26.77,34,11
8955,697,130,3976,54,2025-03-12 13:22:07,2025-03-12 13:36:07,36.80876006400058,10.165779759003579,Completed,30.36,21,23
8956,445,32,2450,63,2025-03-09 18:50:01,2025-03-09 19:09:01,35.839836170717085,10.567770933870873,Completed,33.04,40,20
8957,2274,127,4185,86,2025-03-22 12:32:05,2025-03-22 12:46:05,35.19701746561332,8.853312101436808,Completed,44.46,32,9
8958,4626,146,,55,2025-02-18 20:13:17,2025-02-18 20:32:17,32.94970914931537,10.48143258402518,Completed,23.7,19,21
8959,863,113,,52,2025-01-19 14:21:25,2025-01-19 14:39:25,34.44891441365893,8.754459697723863,Completed,45.37,29,6
8960,1483,156,,7,2025-02-26 19:32:43,2025-02-26 19:48:43,36.833871868858566,10.190928643222893,Completed,49.17,22,23
8961,261,169,106,48,2025-01-10 16:17:46,2025-01-10 16:35:46,36.764437450556905,10.164878958703834,Completed,49.47,32,3
8962,2145,37,1679,26,2025-01-20 17:18:42,2025-01-20 17:34:42,35.703820120902975,10.150400587866473,Completed,42.89,20,8
8963,1051,120,,60,2025-01-11 19:50:17,2025-01-11 20:06:17,36.794562300843445,10.198511945783684,Completed,28.76,29,23
8964,4755,21,,5,2025-01-08 19:12:38,2025-01-08 19:32:38,36.85024395692339,10.140598698881158,Completed,48.33,24,23
8965,2518,183,,100,2025-01-20 19:05:02,2025-01-20 19:18:02,35.189128294242494,8.800776343420091,Completed,32.89,52,9
8966,4091,31,305,19,2025-03-23 13:14:44,2025-03-23 13:25:44,36.76876493601047,10.139575193665923,Completed,25.32,18,23
8967,3756,58,,88,2025-01-20 11:16:20,2025-01-20 11:30:20,36.82506186083732,10.147100680149482,Completed,31.51,21,23
8968,813,60,,76,2025-03-27 18:47:27,2025-03-27 19:02:27,36.19464148122889,8.711734555867151,Completed,13.0,31,11
8969,1178,33,,83,2025-01-10 08:09:17,2025-01-10 08:27:17,36.7723326861967,10.16236137180849,Completed,38.83,17,23
8970,3597,80,,21,2025-01-29 15:41:28,2025-01-29 15:52:28,36.84465684718511,10.140080472901433,Completed,12.58,25,23
8971,4562,98,,94,2025-03-21 15:44:28,2025-03-21 15:56:28,36.111442580937265,9.377024220225165,Completed,46.4,33,19
8972,2606,131,3703,32,2025-03-17 18:44:45,2025-03-17 19:02:45,36.4811692256581,8.771913333488708,Cancelled,10.7,26,7
8973,1027,33,3867,47,2025-03-23 09:43:40,2025-03-23 10:01:40,36.77461435056222,10.172368183576497,Completed,34.75,18,23
8974,3405,46,,50,2025-02-25 20:25:23,2025-02-25 20:37:23,32.9216553806493,10.490025269332971,Completed,37.51,33,21
8975,470,38,4184,76,2025-02-26 18:29:51,2025-02-26 18:45:51,36.13877956201677,8.750654711510931,Completed,34.48,32,11
8976,378,16,,35,2025-01-19 13:50:01,2025-01-19 14:02:01,36.84298634375717,10.19339427561642,Completed,38.43,50,13
8977,148,189,,52,2025-03-20 18:51:50,2025-03-20 19:06:50,34.46724200070419,8.789026828779022,Completed,49.84,28,6
8978,277,76,,21,2025-02-07 12:14:54,2025-02-07 12:24:54,36.79233752361368,10.196071990934795,Completed,36.47,27,23
8979,58,197,,76,2025-01-18 13:51:55,2025-01-18 14:06:55,36.22775983194979,8.66723455059024,Completed,28.22,27,11
8980,4652,86,,100,2025-02-19 13:54:51,2025-02-19 14:12:51,36.79564490724238,10.267321035429617,Completed,15.12,26,3
8981,1005,49,,87,2025-03-11 14:20:23,2025-03-11 14:34:23,36.78086820797601,10.190521920650506,Completed,24.55,22,3
8982,3621,48,2856,69,2025-01-22 13:02:27,2025-01-22 13:17:27,36.806309484139206,10.161287404673425,Completed,29.98,36,23
8983,603,12,,76,2025-03-24 19:57:27,2025-03-24 20:16:27,36.197291242011964,8.666809269130404,Completed,46.63,31,11
8984,1539,195,,73,2025-02-23 11:05:25,2025-02-23 11:15:25,36.71959718193292,9.177751665390058,Completed,42.38,29,2
8985,1225,171,,40,2025-01-25 11:20:20,2025-01-25 11:40:20,36.72880124447335,10.26935199058057,Completed,45.81,19,3
8986,4466,171,,100,2025-03-08 12:56:15,2025-03-08 13:09:15,36.73321282373907,10.254290333004336,Completed,35.94,38,3
8987,4871,181,2690,8,2025-03-19 10:05:57,2025-03-19 10:18:57,33.875154599056216,10.084869025176708,Completed,42.97,35,5
8988,3862,180,4625,89,2025-03-06 16:36:04,2025-03-06 16:56:04,35.8611028425275,10.652678111755028,Completed,33.1,28,20
8989,4434,135,,81,2025-03-17 13:06:19,2025-03-17 13:21:19,36.456370849499116,10.699334106355648,Completed,28.83,33,16
8990,1573,105,4760,23,2025-02-12 12:24:07,2025-02-12 12:36:07,36.80962393776618,10.186599733918253,Completed,22.2,25,23
8991,4389,9,2348,22,2025-01-11 18:22:59,2025-01-11 18:42:59,36.84335465644945,10.154615891670488,Completed,42.88,24,1
8992,2237,129,,71,2025-02-27 13:52:31,2025-02-27 14:02:31,36.82487664139397,10.14300628142081,Completed,31.01,19,23
8993,1819,151,4904,26,2025-01-05 18:09:51,2025-01-05 18:20:51,35.659448988715,10.114546762527064,Completed,23.63,32,8
8994,4714,157,,11,2025-02-18 18:00:45,2025-02-18 18:13:45,33.93671983364046,8.148301831295978,Completed,24.76,37,22
8995,1183,13,,5,2025-01-17 18:08:57,2025-01-17 18:26:57,36.801777525431156,10.199872066850268,Completed,32.86,21,23
8996,2639,157,,8,2025-02-24 21:44:59,2025-02-24 21:57:59,33.94191303347819,8.143225134802348,Completed,11.57,34,22
8997,2089,173,1350,4,2025-03-05 21:33:02,2025-03-05 21:52:02,36.89193108811234,10.127685402855917,Cancelled,47.81,20,1
8998,588,156,2467,21,2025-03-15 12:48:19,2025-03-15 12:58:19,36.83159787866619,10.20718758711252,Completed,13.34,35,23
8999,2738,120,1047,80,2025-03-01 16:09:54,2025-03-01 16:25:54,36.79023349395931,10.201199868733758,Completed,21.36,34,23
9000,1633,20,2806,19,2025-01-01 18:58:13,2025-01-01 19:11:13,35.21987152006819,8.785654897901697,Completed,32.56,32,9
9001,4662,198,4443,67,2025-03-22 18:41:40,2025-03-22 19:01:40,36.822760053079584,10.15899740289541,Completed,13.68,26,23
9002,3511,103,4592,99,2025-03-16 12:17:16,2025-03-16 12:27:16,36.45175607503362,10.760653088273571,Completed,48.91,30,16
9003,4997,36,,16,2025-01-15 19:28:31,2025-01-15 19:46:31,36.4708588815413,10.746488563060238,Completed,34.17,33,16
9004,329,70,1846,93,2025-01-19 13:53:32,2025-01-19 14:10:32,33.88633890966241,10.096288448447565,Completed,42.48,17,5
9005,682,109,4058,83,2025-02-04 12:14:55,2025-02-04 12:29:55,36.765560981501096,10.138463193022103,Completed,12.59,30,23
9006,2947,147,,13,2025-02-20 19:01:19,2025-02-20 19:14:19,36.77230735149733,10.15712703321654,Completed,28.8,25,13
9007,3078,62,,29,2025-02-11 19:29:44,2025-02-11 19:45:44,34.7267529875441,10.792439545392114,Completed,39.47,33,17
9008,1067,174,,13,2025-02-28 08:31:24,2025-02-28 08:51:24,36.79641002954563,10.17421045014088,Cancelled,42.38,28,13
9009,2681,181,3962,8,2025-03-08 10:26:17,2025-03-08 10:45:17,33.878090898792415,10.085714404667328,Completed,15.57,32,5
9010,3871,82,,16,2025-03-06 17:27:26,2025-03-06 17:43:26,36.50697217273051,10.707662272034371,Completed,23.49,33,16
9011,2692,108,,30,2025-01-01 13:18:53,2025-01-01 13:36:53,35.78798394033516,10.591726162233932,Completed,15.14,24,20
9012,61,33,4792,60,2025-03-26 21:16:51,2025-03-26 21:35:51,36.79041463218557,10.170723382987344,Completed,48.28,24,23
9013,3902,184,,42,2025-02-26 13:43:23,2025-02-26 14:01:23,36.767450796466726,10.132714918241714,Completed,24.73,23,23
9014,4975,82,1841,44,2025-01-04 13:16:59,2025-01-04 13:28:59,36.52033829501273,10.713886062677627,Completed,11.66,20,16
9015,3183,133,3912,47,2025-03-21 09:46:02,2025-03-21 10:04:02,36.838394369795,10.222541101578821,Completed,10.65,30,23
9016,312,13,1137,17,2025-02-23 12:41:49,2025-02-23 12:58:49,36.792071647751136,10.192896511837953,Completed,38.07,22,23
9017,213,81,557,68,2025-03-20 11:28:17,2025-03-20 11:46:17,35.771697497889235,10.831611613471464,Completed,44.54,30,15
9018,933,81,,68,2025-01-25 12:37:33,2025-01-25 12:48:33,35.78520593945427,10.818436110782704,Completed,22.37,30,15
9019,1918,61,,8,2025-03-21 12:54:10,2025-03-21 13:04:10,33.82814763465892,10.077826174849289,Completed,34.48,30,5
9020,4937,95,,79,2025-03-01 14:17:17,2025-03-01 14:29:17,36.43795593606631,10.711455017521281,Completed,47.59,23,16
9021,1005,15,,57,2025-02-14 15:48:00,2025-02-14 16:01:00,36.781929204101274,10.190773376420768,Completed,34.25,21,23
9022,1151,169,,48,2025-03-04 19:04:55,2025-03-04 19:17:55,36.761518151892275,10.17178203742989,Completed,30.72,24,3
9023,1023,68,,22,2025-01-08 09:38:02,2025-01-08 09:54:02,36.903527598208264,10.126661203524757,Completed,40.17,23,1
