item_id,restaurant_id,item_name,item_category,item_price,available_quantity
1796,176,Ice Cream Sundae,Dessert,8.19,26
1797,176,Ice Cream Sundae,Dessert,9.13,79
1798,176,Chawarma,Fast Food,11.63,56
1799,176,Veggie Pizza,Casual,21.36,55
1800,176,Fruit Tart,Dessert,6.31,23
1801,176,Classic Burger,Fast Food,7.93,69
1802,176,Margherita Pizza,Casual,27.42,74
1803,176,Veggie Pizza,Casual,19.23,100
1804,176,Cheese Burger,Fast Food,9.75,27
1805,176,Lemonade,Drinks,7.49,59
1806,176,Cheesecake,Dessert,8.01,85
1807,177,Smoothie,Drinks,5.42,42
1808,177,Kebab,Fast Food,,34
1809,177,Kebab,Fast Food,6.6,82
1810,177,Chawarma,Fast Food,5.97,89
1811,177,Smoothie,Drinks,3.77,29
1812,177,BBQ Chicken Pizza,Casual,19.83,63
1813,178,Fruit Tart,Dessert,7.62,31
1814,178,BBQ Chicken Pizza,Casual,17.68,62
1815,178,Classic Burger,Fast Food,8.65,79
1816,178,Cheese Burger,Fast Food,12.68,75
1817,178,Classic Burger,Fast Food,5.0,52
1818,178,BBQ Chicken Pizza,Casual,23.19,60
1819,178,Iced Tea,Drinks,5.93,90
1820,178,Margherita Pizza,Casual,29.98,11
1821,178,Fresh Juice,Drinks,7.15,18
1822,178,Iced Tea,Drinks,3.23,100
1823,178,Lemonade,Drinks,4.35,24
1824,178,Ice Cream Sundae,Dessert,9.26,99
1825,178,Kebab,Fast Food,5.03,96
1826,178,BBQ Chicken Pizza,Casual,24.29,31
1827,178,Cheesecake,Dessert,7.04,52
1828,179,Veggie Pizza,Casual,25.55,59
1829,179,BBQ Chicken Pizza,Casual,19.04,51
1830,179,Chocolate Cake,Dessert,5.7,39
1831,179,Veggie Pizza,Casual,22.87,54
1832,179,Iced Tea,Drinks,5.9,43
1833,179,Iced Tea,Drinks,6.9,22
1834,179,Fresh Juice,Drinks,2.16,51
1835,179,Smoothie,Drinks,6.19,29
1836,179,Fresh Juice,Drinks,5.51,95
1837,179,Makloub,Fast Food,9.68,51
1838,179,Margherita Pizza,Casual,23.94,75
1839,179,Makloub,Fast Food,7.63,79
1840,179,Cheese Burger,Fast Food,11.16,25
1841,180,Veggie Pizza,Casual,22.74,78
1842,180,Smoothie,Drinks,2.26,15
1843,180,BBQ Chicken Pizza,Casual,28.67,76
1844,180,Smoothie,Drinks,7.04,73
1845,180,Margherita Pizza,Casual,23.36,94
1846,180,Libanais,Fast Food,5.21,82
1847,180,Smoothie,Drinks,7.79,94
1848,180,Fruit Tart,Dessert,5.73,88
1849,180,Veggie Pizza,Casual,27.29,99
1850,180,Fruit Tart,Dessert,8.51,80
1851,180,Fruit Tart,Dessert,8.64,10
1852,180,Libanais,Fast Food,10.62,26
1853,181,Iced Tea,Drinks,3.12,89
1854,181,Fruit Tart,Dessert,5.02,54
1855,181,Classic Burger,Fast Food,11.51,27
1856,181,Ice Cream Sundae,Dessert,5.25,56
1857,181,Lemonade,Drinks,7.03,78
1858,181,Lemonade,Drinks,4.32,16
1859,181,Veggie Pizza,Casual,25.04,87
1860,181,Cheese Burger,Fast Food,11.74,14
1861,182,Veggie Pizza,Casual,19.61,96
1862,182,Kebab,Fast Food,,43
1863,182,Margherita Pizza,Casual,17.35,11
1864,182,Fruit Tart,Dessert,7.28,37
1865,182,Iced Tea,Drinks,7.09,58
1866,182,Fruit Tart,Dessert,6.79,27
1867,182,Fruit Tart,Dessert,9.7,79
1868,182,Chocolate Cake,Dessert,7.13,59
1869,182,Fruit Tart,Dessert,8.29,49
1870,182,Fresh Juice,Drinks,2.31,32
1871,182,Ice Cream Sundae,Dessert,8.21,53
1872,183,Veggie Pizza,Casual,22.65,27
1873,183,Ice Cream Sundae,Dessert,5.03,25
1874,183,Ice Cream Sundae,Dessert,,95
1875,183,Iced Tea,Drinks,4.89,64
1876,183,Chocolate Cake,Dessert,7.61,85
1877,183,Fresh Juice,Drinks,5.87,56
1878,183,Ice Cream Sundae,Dessert,5.82,83
1879,183,Veggie Burger,Fast Food,14.31,29
1880,184,Tacos,Fast Food,13.9,21
1881,184,Kebab,Fast Food,,23
1882,184,Lemonade,Drinks,4.76,34
1883,184,Fresh Juice,Drinks,5.27,10
1884,184,Cheesecake,Dessert,9.97,38
1885,184,Smoothie,Drinks,7.99,36
1886,184,Fruit Tart,Dessert,9.74,78
1887,184,BBQ Chicken Pizza,Casual,24.48,21
1888,184,Lemonade,Drinks,7.81,50
1889,185,Kebab,Fast Food,5.81,89
1890,185,Smoothie,Drinks,2.4,98
1891,185,Fresh Juice,Drinks,2.17,51
1892,185,Margherita Pizza,Casual,21.3,57
1893,185,Fruit Tart,Dessert,5.7,90
1894,185,Ice Cream Sundae,Dessert,7.69,66
1895,185,Smoothie,Drinks,7.23,22
1896,185,BBQ Chicken Pizza,Casual,18.41,73
1897,185,BBQ Chicken Pizza,Casual,16.64,76
1898,185,Veggie Pizza,Casual,19.61,31
1899,185,Veggie Pizza,Casual,25.75,35
1900,185,Veggie Pizza,Casual,15.84,33
1901,185,Ice Cream Sundae,Dessert,7.5,23
1902,186,BBQ Chicken Pizza,Casual,18.11,23
1903,186,Cheesecake,Dessert,7.06,27
1904,186,Fresh Juice,Drinks,2.6,42
1905,186,Chicken Burger,Fast Food,5.74,58
1906,186,Tacos,Fast Food,13.3,45
1907,186,Pepperoni Pizza,Casual,21.23,33
1908,186,Iced Tea,Drinks,4.2,45
1909,186,Chawarma,Fast Food,10.92,80
1910,186,Fresh Juice,Drinks,3.98,22
1911,186,Chocolate Cake,Dessert,8.2,39
1912,186,Chocolate Cake,Dessert,8.25,95
1913,187,Chocolate Cake,Dessert,8.72,94
1914,187,Ice Cream Sundae,Dessert,5.26,28
1915,187,Veggie Pizza,Casual,22.06,31
1916,187,Chocolate Cake,Dessert,9.64,56
1917,187,Margherita Pizza,Casual,28.42,24
1918,187,Margherita Pizza,Casual,,56
1919,187,BBQ Chicken Pizza,Casual,24.52,35
1920,187,Chocolate Cake,Dessert,5.18,57
1921,187,Iced Tea,Drinks,4.2,55
1922,187,Iced Tea,Drinks,5.54,18
1923,187,Veggie Pizza,Casual,24.19,66
1924,188,Fresh Juice,Drinks,,54
1925,188,Fruit Tart,Dessert,6.04,35
1926,188,Tacos,Fast Food,12.34,26
1927,188,Lemonade,Drinks,,96
1928,188,Chocolate Cake,Dessert,7.28,57
1929,188,Cheese Burger,Fast Food,8.15,52
1930,188,Lemonade,Drinks,3.94,86
1931,188,Chawarma,Fast Food,14.33,85
1932,188,Iced Tea,Drinks,3.02,33
1933,189,Cheesecake,Dessert,,61
1934,189,Margherita Pizza,Casual,28.01,64
1935,189,Fresh Juice,Drinks,3.48,40
1936,189,Chocolate Cake,Dessert,8.98,21
1937,189,Cheesecake,Dessert,9.88,29
1938,190,Fresh Juice,Drinks,2.87,30
1939,190,Fresh Juice,Drinks,6.29,26
1940,190,Ice Cream Sundae,Dessert,5.73,86
1941,190,Pepperoni Pizza,Casual,15.34,39
1942,190,Margherita Pizza,Casual,,22
1943,190,Pepperoni Pizza,Casual,29.07,31
1944,190,Veggie Pizza,Casual,19.99,92
1945,190,Fresh Juice,Drinks,3.4,39
1946,190,Veggie Pizza,Casual,16.75,72
1947,190,Iced Tea,Drinks,7.37,99
1948,190,Fruit Tart,Dessert,9.0,46
1949,190,Kebab,Fast Food,13.98,86
1950,190,Lemonade,Drinks,4.18,58
1951,191,Chocolate Cake,Dessert,5.0,69
1952,191,Classic Burger,Fast Food,13.96,40
1953,191,Fresh Juice,Drinks,7.69,25
1954,191,Fruit Tart,Dessert,8.62,63
1955,191,Tacos,Fast Food,14.14,35
1956,191,Iced Tea,Drinks,3.75,86
1957,192,Lemonade,Drinks,3.17,33
1958,192,Cheesecake,Dessert,5.78,45
1959,192,Iced Tea,Drinks,2.99,30
1960,192,Pepperoni Pizza,Casual,26.8,35
1961,192,Cheesecake,Dessert,6.09,86
1962,192,Chawarma,Fast Food,11.82,84
1963,192,Chocolate Cake,Dessert,8.44,45
1964,192,Chocolate Cake,Dessert,6.69,30
1965,192,Pepperoni Pizza,Casual,20.55,66
1966,192,Kebab,Fast Food,11.45,38
1967,192,Veggie Pizza,Casual,,63
1968,192,Pepperoni Pizza,Casual,29.32,45
1969,192,Libanais,Fast Food,13.59,80
1970,192,Pepperoni Pizza,Casual,21.7,92
1971,192,Chocolate Cake,Dessert,9.03,88
1972,193,Cheesecake,Dessert,7.9,44
1973,193,Fruit Tart,Dessert,6.73,75
1974,193,Veggie Pizza,Casual,22.15,38
1975,193,Pepperoni Pizza,Casual,,71
1976,193,Kebab,Fast Food,13.88,81
1977,194,Ice Cream Sundae,Dessert,7.28,69
1978,194,Cheesecake,Dessert,5.49,80
1979,194,Veggie Pizza,Casual,20.71,56
1980,194,Kebab,Fast Food,8.81,27
1981,194,BBQ Chicken Pizza,Casual,27.97,94
1982,194,Chicken Burger,Fast Food,6.3,97
1983,194,Ice Cream Sundae,Dessert,5.52,24
1984,194,Libanais,Fast Food,9.1,93
1985,194,Chocolate Cake,Dessert,8.3,67
1986,194,Fresh Juice,Drinks,7.6,43
1987,194,Libanais,Fast Food,8.02,14
1988,195,BBQ Chicken Pizza,Casual,17.56,46
1989,195,Cheesecake,Dessert,5.78,65
1990,195,Ice Cream Sundae,Dessert,8.66,27
1991,195,Fresh Juice,Drinks,3.32,17
1992,195,BBQ Chicken Pizza,Casual,17.24,44
1993,195,Margherita Pizza,Casual,,18
1994,195,Fruit Tart,Dessert,8.25,13
1995,195,Cheesecake,Dessert,9.74,33
1996,196,Cheesecake,Dessert,8.86,45
1997,196,Smoothie,Drinks,4.78,65
1998,196,Lemonade,Drinks,2.98,62
1999,196,Margherita Pizza,Casual,24.89,13
2000,196,Fresh Juice,Drinks,6.39,14
2001,196,Chicken Burger,Fast Food,13.39,47
2002,196,Libanais,Fast Food,11.4,26
2003,197,Kebab,Fast Food,12.16,93
2004,197,Classic Burger,Fast Food,10.84,16
2005,197,Tacos,Fast Food,6.92,19
2006,197,Cheesecake,Dessert,6.42,86
2007,197,Margherita Pizza,Casual,21.21,17
2008,197,Chocolate Cake,Dessert,5.29,15
2009,198,Cheesecake,Dessert,9.0,57
2010,198,Veggie Burger,Fast Food,12.28,75
2011,198,Smoothie,Drinks,,63
2012,198,Chawarma,Fast Food,13.1,92
2013,198,Makloub,Fast Food,10.22,54
2014,198,Libanais,Fast Food,10.67,25
2015,198,Cheesecake,Dessert,7.37,97
2016,198,Margherita Pizza,Casual,18.46,59
2017,198,Cheese Burger,Fast Food,6.22,20
2018,198,Iced Tea,Drinks,4.83,22
2019,198,Cheesecake,Dessert,8.08,43
2020,198,Classic Burger,Fast Food,11.47,63
2021,198,Chocolate Cake,Dessert,9.77,73
2022,198,Veggie Pizza,Casual,16.82,99
2023,198,Tacos,Fast Food,13.97,33
2024,199,Tacos,Fast Food,12.34,79
2025,199,Ice Cream Sundae,Dessert,8.74,48
2026,199,Kebab,Fast Food,12.19,14
2027,199,Iced Tea,Drinks,7.67,40
2028,199,Fresh Juice,Drinks,2.09,84
2029,199,Margherita Pizza,Casual,23.86,22
2030,199,Chocolate Cake,Dessert,,86
2031,200,Chicken Burger,Fast Food,13.61,67
2032,200,Chicken Burger,Fast Food,13.45,92
2033,200,BBQ Chicken Pizza,Casual,19.59,19
2034,200,Ice Cream Sundae,Dessert,9.0,43
2035,200,Veggie Pizza,Casual,27.31,29
2036,200,Lemonade,Drinks,3.04,41
2037,200,Lemonade,Drinks,7.37,80
2038,200,Cheese Burger,Fast Food,,18
2039,200,Pepperoni Pizza,Casual,22.02,44
2040,200,Margherita Pizza,Casual,22.39,73
2041,200,BBQ Chicken Pizza,Casual,22.61,11
2042,200,Fresh Juice,Drinks,7.34,42
2043,200,Kebab,Fast Food,7.23,55
2044,200,Veggie Burger,Fast Food,12.62,55
